label,audio_focused_prob,audio_distracted_prob,audio_fatigued_prob,audio_overloaded_prob,source_modality,image_focused_prob,image_distracted_prob,image_fatigued_prob,image_overloaded_prob,keystroke_focused_prob,keystroke_distracted_prob,keystroke_fatigued_prob,keystroke_overloaded_prob,text_focused_prob,text_distracted_prob,text_fatigued_prob,text_overloaded_prob,has_audio,has_image,has_keystroke,has_text
fatigued,0.012337920489296637,0.10329790018042918,0.724319399989352,0.16004477934092215,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01790684931506849,0.10089155809372512,0.7578839742574311,0.12331761833377518,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.010509132420091324,0.1136973617977222,0.6519634332145466,0.22383007256763976,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.025386453526663168,0.07954965372192206,0.7581762710741666,0.13688762167724797,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.015593894244814492,0.10145129501634848,0.8055772605183059,0.07737755022053083,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.013019065382937352,0.10549764649137099,0.7208224979656448,0.16066079016004678,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.04014386190806258,0.1535945017456924,0.5633724873773304,0.24288914896891436,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.02021575941767014,0.1234888784645237,0.7253015138980387,0.13099384821976742,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.005380407188638935,0.06510980905897198,0.7089148879405421,0.22059489581184694,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.0073859974023459595,0.13251184868136723,0.6361359510566921,0.22396620285959454,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.008797732527783994,0.14871889322621543,0.6357112508144623,0.20677212343153817,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.07736160233627709,0.11812711625083751,0.6939242449782781,0.11058703643460725,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.38363169759123406,0.1641978511757739,0.30984511550391886,0.14232533572907277,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.018785593237071064,0.061495715156650636,0.7795993241136961,0.14011936749258214,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.008413740521972269,0.07171775953687812,0.7082920738953479,0.21157642604580162,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.006,0.11497227807608795,0.7301506585031697,0.14887706342074247,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.019112696291346477,0.17202671546092207,0.6320874959513068,0.17677309229642443,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.06460495259796278,0.046877893717519305,0.7282992671356453,0.16021788654887245,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.23844870520771497,0.15756054718262116,0.42834252405192297,0.17564822355774085,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01707584097859327,0.11403811879666527,0.6772676199029484,0.19161842032179321,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.027609884268109817,0.1258705510409882,0.7755433036854666,0.0709762610054356,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.09930543560193984,0.18657301961164185,0.646736344236021,0.06738520055039672,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.012377237422806097,0.14513953438593521,0.7064147090717727,0.13606851911948561,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.012591864605588369,0.10338665574307933,0.6775593458420578,0.2064621338092745,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.03419364654121594,0.05212956155258009,0.7023817197488649,0.21129507215733886,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.07825237245724223,0.11166315911955782,0.6164109730819796,0.1936734953412203,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01135470276721116,0.06932792463554868,0.7676299330536326,0.15168743954360744,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.030573769466474367,0.2175614631024114,0.5756019768680256,0.17626279056308827,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.019543256613285997,0.11164290725118356,0.7606778836475839,0.10813595248794623,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.38772349514244875,0.05415414364789915,0.5070913286501988,0.05103103255945303,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.29317818801471496,0.06163152935498734,0.515580618714486,0.1296096639158116,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.05860132162751373,0.14025433004211413,0.6610822584827868,0.1400620898475855,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01354212454212454,0.10002581863524783,0.7343112867770236,0.15212077004560398,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.17338756947737616,0.15668509470218064,0.6285084892092228,0.041418846611220556,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01853661418298907,0.06423180827618247,0.7427468491501436,0.1744847283906847,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.07036290251352921,0.1324740717702305,0.43346743206290894,0.36369559365333104,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.03974095773278987,0.2023789028701318,0.43458898610200286,0.3232911532950752,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.017448892369657642,0.11107149336715369,0.48179420974746806,0.3896854045157204,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.013797690635948713,0.06607102130247415,0.8533721611676335,0.06675912689394355,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.003341513292433538,0.09126751351415122,0.777675558089839,0.12771541510357579,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01600966377082944,0.14744908992027256,0.4992081604530877,0.33733308585581007,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.02177657337048424,0.1571997329115076,0.7391764542868071,0.08184723943120084,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.014633286161443312,0.18273233111123982,0.5141325347417092,0.28850184798560735,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.006171253822629969,0.061625627822472474,0.7696996550537079,0.16250346330118956,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.010317826508540314,0.07656791617722059,0.8119310532466175,0.10118320406762141,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.01893376470576251,0.12792658914451308,0.7483335718801875,0.1048060742695366,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.023594780848072597,0.07155458533406901,0.6528373780994632,0.25201325571839495,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.029661322970393658,0.19327360299350793,0.7049573850414431,0.07210768899465463,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.03965701480411574,0.06165988250992465,0.6833668702902783,0.21531623239568118,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.008171253822629971,0.06719690634523452,0.7560692327616833,0.1685626070704522,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.07616091408333013,0.1382987589911101,0.3601299127882543,0.42541041413730524,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.011641463414634146,0.1355607196795375,0.7548415421508483,0.09795627475497967,audio,,,,,,,,,,,,,1,0,0,0
fatigued,0.0044,0.08804365744456424,0.8136224549075852,0.0939338876478503,audio,,,,,,,,,,,,,1,0,0,0
